k,G_diag_exact,G_diag_vwa,G_exact_kn_0p5kp,G_vwa_kn_0p5kp,G_exact_kn_1p0kp,G_vwa_kn_1p0kp,G_exact_kn_1p5kp,G_vwa_kn_1p5kp
1.34422110552764,0.0375042046458653,0.0375042046458653,0.0262898913028468,0.0261114339519596,0.0327076203517043,0.0327071697027477,0.0396771587164333,0.039677153531032
1.35577889447236,0.0378266227280772,0.0378266227280772,0.0264537066421477,0.0262726429930655,0.032868846710444,0.0328683787438536,0.0398383667054642,0.0398383625721379
1.36733668341709,0.0381490452735599,0.0381490452735599,0.0266175243676102,0.0264338542658069,0.0330300752590696,0.033029590016595,0.0399995771008458,0.0399995738448793
1.37889447236181,0.0384714718349135,0.0384714718349135,0.0267813442428844,0.0265950675464837,0.0331913057765147,0.0331908032972718,0.0401607896543237,0.0401607871255561
1.39045226130653,0.0387939020092321,0.0387939020092321,0.0269451660533006,0.026756282633643,0.0333525380641266,0.0333520183844311,0.0403220041431896,0.0403220022127154
1.40201005025126,0.0391163354337204,0.0391163354337204,0.0271089896037908,0.0269174993458872,0.0335137719433981,0.0335132350966752,0.0404832203676601,0.0404832189249596
1.41356783919598,0.0394387717817383,0.0394387717817383,0.0272728147170122,0.0270787175198961,0.033675007253929,0.0336744532706842,0.040644438148524,0.0406444370989685
1.4251256281407,0.0397612107592299,0.0397612107592299,0.0274366412316519,0.0272399370086419,0.0338362438515924,0.03383567275943,0.04080565732503,0.0408056565877143
1.43668341708543,0.0400836521015019,0.0400836521015019,0.0276004690008974,0.0274011576797779,0.0339974816068856,0.0339968934305659,0.0409668777529901,0.0409668772588503
1.44824120603015,0.040406095570317,0.040406095570317,0.0277642978910542,0.0275623794141855,0.0341587204034488,0.0341581151649735,0.0411280993030786,0.0411280989932579
1.45979899497487,0.0407285409512721,0.0407285409512721,0.0279281277802986,0.027723602104663,0.0343199601367318,0.0343193378554511,0.0412893218593037,0.0412893216837354
1.4713567839196,0.0410509880514332,0.0410509880514332,0.0280919585575513,0.0278848256547435,0.0344812007127962,0.0344805614055316,0.0414505453176366,0.041450545233816
1.48291457286432,0.0413734366972034,0.0413734366972034,0.0282557901214599,0.0280460499776287,0.0346424420472389,0.0346417857284167,0.0416117695847814,0.0416117695567011
1.49447236180904,0.0416958867324,0.0416958867324,0.0284196223794806,0.028207274995227,0.0348036840642238,0.034803010746015,0.04177299457707,0.0417729945742994
1.50603015075377,0.0420183380165212,0.0420183380165212,0.0285834552470487,0.0283685006372875,0.034964926695612,0.0349642363880756,0.0419342202194718,0.0419342202163599
1.51758793969849,0.0423407904231832,0.0423407904231832,0.0287472886468296,0.0285297268406186,0.0351261698801798,0.0351254625914066,0.0420954464447037,0.042095446419691
1.52914572864322,0.0426632438387131,0.0426632438387131,0.0289111225080424,0.0286909535483835,0.0352874135629159,0.0352866892991716,0.0422566731924327,0.0422566731274559
1.54070351758794,0.0429856981608786,0.0429856981608786,0.0290749567658487,0.0288521807094662,0.0354486576943899,0.0354479164602543,0.0424179004085591,0.0424179002885386
1.55226130653266,0.0433081532977459,0.0433081532977459,0.0292387913608014,0.0290134082778999,0.0356099022301854,0.035609144028688,0.0425791280445749,0.0425791278569723
1.56381909547739,0.0436306091666486,0.0436306091666486,0.0294026262383452,0.0291746362123513,0.0357711471303889,0.0357703719631393,0.0427403560569864,0.0427403557914237
1.57537688442211,0.0439530656932606,0.0439530656932606,0.029566461348367,0.0293358644756573,0.0359323923591329,0.0359316002264453,0.0429015844067979,0.0429015840547297
1.58693467336683,0.0442755228107598,0.0442755228107598,0.0297302966447889,0.0294970930344068,0.0360936378841831,0.0360928287851949,0.0430628130590468,0.0430628126134792
1.59849246231156,0.0445979804590755,0.0445979804590755,0.0298941320852001,0.0296583218585647,0.0362548836765696,0.0362540576093527,0.0432240419823882,0.0432240414376371
1.61005025125628,0.0449204385842108,0.0449204385842108,0.0300579676305249,0.0298195509211324,0.0364161297102536,0.0364152866719204,0.0433852711487209,0.0433852705002048
1.621608040201,0.0452428971376328,0.0452428971376328,0.0302218032447221,0.0299807801978433,0.0365773759618298,0.0365765159486314,0.0435465005328528,0.0435464997769158
1.63316582914573,0.045565356075722,0.045565356075722,0.0303856388945134,0.030142009666888,0.0367386224102577,0.036737745417676,0.0437077301122,0.0437077292459604
1.64472361809045,0.045887815359279,0.045887815359279,0.0305494745491377,0.0303032393086665,0.0368998690366207,0.0368989750594545,0.0438689598665178,0.0438689588877389
1.65628140703518,0.0462102749530786,0.0462102749530786,0.0307133101801292,0.0304644691055662,0.0370611158239105,0.0370602048563543,0.0440301897776586,0.0440301886846387
1.6678391959799,0.0465327348254696,0.0465327348254696,0.0308771457611158,0.0306256990417618,0.0372223627568316,0.0372214347925498,0.0441914198293554,0.0441914186208342
1.67939698492462,0.046855194948014,0.046855194948014,0.0310409812676379,0.0307869291030339,0.0373836098216274,0.037382664853822,0.0443526500070268,0.0443526486821064
1.69095477386935,0.0471776552951629,0.0471776552951629,0.031204816676983,0.0309481592766084,0.0375448570059241,0.0375438950273965,0.0445138802976034,0.0445138788556808
1.70251256281407,0.0475001158439643,0.0475001158439643,0.0313686519680374,0.0311093895510091,0.0377061042985882,0.0377051253017972,0.0446751106893707,0.0446751091300815
1.71407035175879,0.0478225765738009,0.0478225765738009,0.0315324871211501,0.0312706199159274,0.037867351689602,0.0378663556667155,0.0448363411718294,0.0448363394949998
1.72562814070352,0.0481450374661537,0.0481450374661537,0.0316963221180113,0.0314318503621038,0.0380285991699485,0.0380275861128919,0.0449975717355689,0.0449975699411762
1.73718592964824,0.0484674985043896,0.0484674985043896,0.031860156941541,0.0315930808812217,0.0381898467315104,0.0381888166320098,0.0451588023721555,0.0451588004602941
1.74874371859296,0.0487899596735702,0.0487899596735702,0.0320239915757883,0.031754311465812,0.038351094366978,0.0383500472166001,0.0453200330740303,0.0453200310448844
1.76030150753769,0.0491124209602803,0.0491124209602803,0.0321878260058407,0.0319155421091671,0.0385123420697674,0.0385112778599552,0.0454812638344192,0.0454812616882395
1.77185929648241,0.0494348823524732,0.0494348823524732,0.0323516602177402,0.0320767728052635,0.0386735898339463,0.0386725085560516,0.0456424946472516,0.045642492384336
1.78341708542714,0.0497573438393316,0.0497573438393316,0.0325154941984089,0.0322380035486928,0.038834837654168,0.0388337392994808,0.0458037255070866,0.0458037231277652
1.79497487437186,0.0500798054111433,0.0500798054111433,0.0326793279355804,0.0323992343345986,0.0389960855256117,0.0389949700853866,0.045964956409049,0.045964953913671
1.80653266331658,0.0504022670591881,0.0504022670591881,0.0328431614177375,0.032560465158621,0.0391573334439292,0.0391562009094091,0.0461261873487697,0.0461261847376934
1.81809045226131,0.0507247287756373,0.0507247287756373,0.0330069946340554,0.0327216960168456,0.0393185814051965,0.0393174317676337,0.0462874183223335,0.046287415595918
1.82964824120603,0.0510471905534633,0.0510471905534633,0.0331708275743508,0.0328829269057586,0.0394798294058716,0.0394786626565467,0.046448649326232,0.046448646484831
1.84120603015075,0.0513696523863575,0.0513696523863575,0.0333346602290345,0.0330441578222057,0.0396410774427548,0.0396398935729938,0.0466098803573215,0.0466098774012781
1.85276381909548,0.0516921142686571,0.0516921142686571,0.0334984925890687,0.0332053887633555,0.0398023255129547,0.0398011245141436,0.0467711114127852,0.0467711083424279
1.8643216080402,0.0520145761952797,0.0520145761952797,0.0336623246459282,0.0333666197266668,0.0399635736138565,0.0399623554774549,0.0469323424900984,0.0469323393057392
1.87587939698492,0.0523370381616635,0.0523370381616635,0.0338261563915648,0.0335278507098587,0.0401248217430947,0.0401235864606468,0.0470935735869996,0.0470935702889311
1.88743718592965,0.0526595001637148,0.0526595001637148,0.0339899878183741,0.0336890817108844,0.0402860698985271,0.0402848174616724,0.0472548047014622,0.0472548012899568
1.89899497487437,0.0529819621977595,0.0529819621977595,0.0341538189191666,0.0338503127279067,0.0404473180782128,0.0404460484786948,0.04741603583167,0.0474160323069791
1.9105527638191,0.053304424260501,0.053304424260501,0.0343176496871399,0.0340115437592775,0.040608566280392,0.0406072795100655,0.0475772669759962,0.0475772633383499
1.92211055276382,0.0536268863489809,0.0536268863489809,0.034481480115854,0.0341727748035174,0.0407698145034672,0.0407685105543055,0.0477384981329828,0.0477384943825898
1.93366834170854,0.0539493484605449,0.0539493484605449,0.0346453101992082,0.0343340058592994,0.040931062745988,0.0409297416100874,0.0478997293013235,0.0478997254383718
1.94522613065327,0.0542718105928112,0.0542718105928112,0.0348091399314201,0.0344952369254326,0.0410923110066347,0.0410909726762206,0.0480609604798478,0.048060956504505
1.95678391959799,0.0545942727436435,0.0545942727436435,0.0349729693070065,0.0346564680008487,0.0412535592842071,0.0412522037516368,0.0482221916675071,0.0482221875799211
1.96834170854271,0.0549167349111246,0.0549167349111246,0.0351367983207651,0.0348176990845892,0.0414148075776112,0.0414134348353773,0.0483834228633617,0.0483834186636616
1.97989949748744,0.0552391970935351,0.0552391970935351,0.0353006269677587,0.0349789301757945,0.0415760558858493,0.0415746659265826,0.0485446540665698,0.0485446497548669
1.99145728643216,0.0555616592893321,0.0555616592893321,0.0354644552432998,0.035140161273693,0.0417373042080101,0.0417358970244811,0.0487058852763769,0.0487058808527654
2.00301507537688,0.0558841214971323,0.0558841214971323,0.0356282831429365,0.0353013923775931,0.0418985525432605,0.0418971281283811,0.0488671164921071,0.0488671119566655
2.01457286432161,0.0562065837156944,0.0562065837156944,0.03579211066244,0.0354626234868742,0.0420598008908377,0.0420583592376622,0.0490283477131548,0.0490283430659466
2.02613065326633,0.0565290459439051,0.0565290459439051,0.0359559377977923,0.0356238546009795,0.0422210492500422,0.0422195903517676,0.0491895789389772,0.0491895741800519
2.03768844221106,0.0568515081807663,0.0568515081807663,0.0361197645451753,0.0357850857194101,0.0423822976202318,0.0423808214701982,0.0493508101690882,0.0493508052984825
2.04924623115578,0.0571739704253824,0.0571739704253824,0.0362835909009604,0.0359463168417181,0.0425435460008159,0.0425420525925062,0.0495120414030518,0.0495120364207906
2.0608040201005,0.0574964326769502,0.0574964326769502,0.036447416861699,0.0361075479675021,0.0427047943912505,0.0427032837182901,0.0496732726404777,0.0496732675465745
2.07236180904523,0.0578188949347501,0.0578188949347501,0.0366112424241141,0.036268779096402,0.0428660427910338,0.04286451484719,0.0498345038810158,0.0498344986754744
2.08391959798995,0.058141357198136,0.058141357198136,0.0367750675850909,0.036430010228095,0.0430272911997021,0.043025745978883,0.0499957351243527,0.0499957298071674
2.09547738693467,0.0584638194665292,0.0584638194665292,0.0369388923416704,0.0365912413622916,0.0431885396168261,0.0431869771130796,0.0501569663702073,0.050156960941364
2.1070351758794,0.0587862817394103,0.0587862817394103,0.0371027166910409,0.0367524724987321,0.0433497880420075,0.0433482082495202,0.0503181976183276,0.0503181920778045
2.11859296482412,0.0591087440163139,0.0591087440163139,0.0372665406305325,0.0369137036371839,0.0435110364748766,0.043509439387972,0.0504794288684879,0.0504794232162563
2.13015075376884,0.0594312062968227,0.0594312062968227,0.0374303641576099,0.0370749347774383,0.0436722849150892,0.0436706705282264,0.050640660120486,0.0506406543565107
2.14170854271357,0.0597536685805625,0.0597536685805625,0.0375941872698667,0.0372361659193082,0.0438335333623242,0.0438319016700963,0.0508018913741402,0.0508018854983806
2.15326633165829,0.0600761308671981,0.0600761308671981,0.0377580099650199,0.037397397062626,0.0439947818162818,0.043993132813414,0.0509631226292879,0.0509631166416984
2.16482412060301,0.0603985931564284,0.0603985931564284,0.0379218322409047,0.0375586282072412,0.044156030276681,0.0441543639580292,0.0511243538857834,0.0511243477863136
2.17638190954774,0.0607210554479841,0.0607210554479841,0.0380856540954694,0.037719859353019,0.0443172787432587,0.0443155951038071,0.0512855851434958,0.0512855789320914
2.18793969849246,0.0610435177416235,0.0610435177416235,0.0382494755267709,0.0378810904998387,0.0444785272157675,0.0444768262506268,0.051446816402308,0.0514468100789111
2.19949748743719,0.0613659800371301,0.0613659800371301,0.0384132965329701,0.038042321647592,0.0446397756939744,0.0446380573983801,0.0516080476621147,0.0516080412266644
2.21105527638191,0.0616884423343098,0.0616884423343098,0.0385771171123282,0.0382035527961819,0.0448010241776599,0.0447992885469699,0.0517692789228217,0.0517692723752543
2.22261306532663,0.0620109046329884,0.0620109046329884,0.038740937263202,0.0383647839455211,0.0449622726666161,0.0449605196963092,0.0519305101843442,0.0519305035245936
2.23417085427136,0.0623333669330101,0.0623333669330101,0.0389047569840411,0.038526015095532,0.0451235211606466,0.0451217508463201,0.0520917414466064,0.0520917346746044
2.24572864321608,0.0626558292342353,0.0626558292342353,0.0390685762733837,0.0386872462461446,0.0452847696595651,0.0452829819969327,0.0522529727095399,0.052252965825217
2.2572864321608,0.0629782915365385,0.0629782915365385,0.0392323951298532,0.0388484773972962,0.0454460181631944,0.0454442131480843,0.0524142039730837,0.0524141969763686
2.26884422110553,0.0633007538398075,0.0633007538398075,0.0393962135521555,0.0390097085489307,0.0456072666713659,0.0456054442997188,0.0525754352371829,0.0525754281280031
2.28040201005025,0.0636232161439418,0.0636232161439418,0.0395600315390758,0.0391709397009979,0.0457685151839191,0.0457666754517859,0.0527366665017881,0.0527366592800703
2.29195979899497,0.0639456784488511,0.0639456784488511,0.0397238490894752,0.0393321708534525,0.0459297637007003,0.0459279066042406,0.0528978977668548,0.0528978904325249
2.3035175879397,0.0642681407544549,0.0642681407544549,0.0398876662022888,0.0394934020062544,0.046091012221563,0.0460891377570425,0.0530591290323435,0.0530591215853268
2.31507537688442,0.0645906030606806,0.0645906030606806,0.0400514828765223,0.0396546331593673,0.0462522607463666,0.0462503689101553,0.0532203602982181,0.0532203527384397
2.32663316582915,0.0649130653674635,0.0649130653674635,0.0402152991112499,0.0398158643127587,0.0464135092749762,0.0464116000635468,0.0533815915644465,0.0533815838918311
2.33819095477387,0.0652355276747453,0.0652355276747453,0.0403791149056119,0.0399770954663996,0.0465747578072625,0.0465728312171877,0.0535428228309998,0.053542815045472
2.34974874371859,0.0655579899824743,0.0655579899824743,0.040542930258812,0.0401383266202641,0.0467360063431009,0.0467340623710522,0.0537040540978519,0.0537040461993365
2.36130653266332,0.0658804522906035,0.0658804522906035,0.0407067451701156,0.0402995577743287,0.0468972548823715,0.0468952935251168,0.0538652853649792,0.0538652773534011
2.37286432160804,0.0662029145990913,0.0662029145990913,0.0408705596388474,0.0404607889285726,0.0470585034249587,0.0470565246793607,0.0540265166323607,0.054026508507645
2.38442211055276,0.0665253769079003,0.0665253769079003,0.0410343736643894,0.0406220200829771,0.047219751970751,0.0472177558337652,0.0541877478999772,0.0541877396620495
2.39597989949749,0.0668478392169968,0.0668478392169968,0.0411981872461789,0.0407832512375254,0.0473810005196405,0.0473789869883134,0.0543489791678117,0.0543489708165978
2.40753768844221,0.067170301526351,0.067170301526351,0.0413620003837068,0.0409444823922024,0.047542249071523,0.0475402181429905,0.0545102104358485,0.0545102019712748
2.41909547738693,0.0674927638359358,0.0674927638359358,0.0415258130765158,0.0411057135469948,0.0477034976262976,0.0477014492977829,0.0546714417040736,0.0546714331260673
2.43065326633166,0.0678152261457272,0.0678152261457272,0.0416896253241984,0.0412669447018905,0.0478647461838667,0.0478626804526786,0.0548326729724745,0.054832664280963
2.44221105527638,0.0681376884557034,0.0681376884557034,0.0418534371263954,0.0414281758568787,0.0480259947441351,0.0480239116076667,0.0549939042410395,0.0549938954359511
2.45376884422111,0.0684601507658455,0.0684601507658455,0.0420172484827944,0.0415894070119497,0.048187243307011,0.0481851427627378,0.0551551355097585,0.0551551265910221
2.46532663316583,0.0687826130761358,0.0687826130761358,0.0421810593931281,0.0417506381670949,0.048348491872405,0.0483463739178829,0.0553163667786219,0.0553163577461673
2.47688442211055,0.0691050753865589,0.0691050753865589,0.042344869857173,0.0419118693223064,0.0485097404402301,0.0485076050730945,0.0554775980476211,0.0554775889013788
2.48844221105528,0.0694275376971009,0.0694275376971009,0.0425086798747477,0.0420731004775774,0.0486709890104021,0.0486688362283655,0.0556388293167485,0.0556388200566498
2.5,0.0697500000077495,0.0697500000077495,0.0426724894457117,0.0422343316329017,0.0488322375828386,0.0488300673836898,0.0558000605859971,0.0558000512119741
